id|song_name|artist|lyric|lyric_by_e|lang|lyric_length|eval|misogy_estr
787|El Rey Del Cabaret|Carlos Gardel|Era un mozo bacán y arrogante Bien peinado al Coty y con gomina Por el cual se trenzaban las minas Mendigando una frase de amor Le llamaban rey de la milonga Y mujer que pasó por su lado En sus brazos de niño mimado Sin esfuerzo ninguno cayóRey del cabaret Rey sin corazón Las mujeres te perdieron Con su torpe adoración Rey del cabaret Vivís sin amor Y por tu alma pasa siempre Una sombra de dolorPero al fin se cruzó en su camino Una paica de gran entereza A quien no dominó su belleza Y esa fue la que a todas vengó El calor de la marca de fuego Transformó su capricho en cariño Y aquel taita lloró como un niño Mendigando una frase de amorRey del cabaret ¡Cómo la querés! ¿A qué andás disimulando Si olvidarla no podés? Rey del cabaret Sufrís por amor Y hoy sentís en tu alma herida Los pinchazos del dolor|Era un mozo bacán y arrogante Bien peinado al Coty y con gomina Por el cual se trenzaban las minas Mendigando una frase de amor Le llamaban rey de la milonga Y mujer que pasó por su lado En sus brazos de niño mimado Sin esfuerzo ninguno cayó<>Rey del cabaret Rey sin corazón Las mujeres te perdieron Con su torpe adoración Rey del cabaret Vivís sin amor Y por tu alma pasa siempre Una sombra de dolor<>Pero al fin se cruzó en su camino Una paica de gran entereza A quien no dominó su belleza Y esa fue la que a todas vengó El calor de la marca de fuego Transformó su capricho en cariño Y aquel taita lloró como un niño Mendigando una frase de amor<>Rey del cabaret ¡Cómo la querés! ¿A qué andás disimulando Si olvidarla no podés? Rey del cabaret Sufrís por amor Y hoy sentís en tu alma herida Los pinchazos del dolor<>|es|810|[('stereotype', 3.9226658642292023), ('active', 3.3730018883943558), ('sexual_harassment', 1.6566185280680656), ('passive', 1.5574827790260315)]|('Rey del cabaret ¡Cómo la querés! ¿A qué andás disimulando Si olvidarla no podés? Rey del cabaret Sufrís por amor Y hoy sentís en tu alma herida Los pinchazos del dolor', ('stereotype', 2.733333967626095), 0)
788|El Trovero (Yo Te Imploro)|Carlos Gardel|El trovero que llega hasta ti Para verte asomar al balcón Hoy te vuelve a ofrecer su canción Esperando le digas que siQuiero verte esos ojos, mujer Abre pronto, mi amor, tu ventana Así no dirás mañana Que escuchaste, mi bien, sin quererQuiero verte esos ojos, mujer Abre pronto, mi amor, tu ventana Así no dirás mañana Que escuchaste, mi bien, sin quererAmor, amor, amor No me hagas más sufrir Prefiero aquí morir Si no te dejas verNo me comprendes, ingrata Que en locos desvaríos Tu cariño fue mío Y me haces padecerEl trovero que llega hasta ti Para verte asomar al balcón Hoy te vuelve a ofrecer su canción Esperando le digas que siYo quisiera poderte expresar En mi canto la inmensa pasión Que encendiste en mi corazón Y que en vano pretendo ocultarSi aceptaras, mujer, el amor Que con tan loco afán ambiciono Te cobijaré el trono Que en mi pecho formara el dolor|El trovero que llega hasta ti Para verte asomar al balcón Hoy te vuelve a ofrecer su canción Esperando le digas que si<>Quiero verte esos ojos, mujer Abre pronto, mi amor, tu ventana Así no dirás mañana Que escuchaste, mi bien, sin querer<>Quiero verte esos ojos, mujer Abre pronto, mi amor, tu ventana Así no dirás mañana Que escuchaste, mi bien, sin querer<>Amor, amor, amor No me hagas más sufrir Prefiero aquí morir Si no te dejas ver<>No me comprendes, ingrata Que en locos desvaríos Tu cariño fue mío Y me haces padecer<>El trovero que llega hasta ti Para verte asomar al balcón Hoy te vuelve a ofrecer su canción Esperando le digas que si<>Yo quisiera poderte expresar En mi canto la inmensa pasión Que encendiste en mi corazón Y que en vano pretendo ocultar<>Si aceptaras, mujer, el amor Que con tan loco afán ambiciono Te cobijaré el trono Que en mi pecho formara el dolor<>|es|867|[('active', 90.88009595870972), ('stereotype', 31.43760859966278), ('sexual_harassment', 21.78468108177185), ('dominance', 17.956428229808807)]|('Si aceptaras, mujer, el amor Que con tan loco afán ambiciono Te cobijaré el trono Que en mi pecho formara el dolor', ('stereotype', 48.27052354812622), 4)
789|Flor Campera|Carlos Gardel|La flor del pago te llamaban todos Porque eras linda, paisanita hermosa Porque a diez leguas no nació otra moza Que despertara tan extraño amor Cuando a los bailes tu silueta entraba El corazón del paisanaje ardía Y era seguro que una voz decía Guarda muchachos! Ya llegó la florPero un día a la florcita Se le metió en la cabeza La ciudad con su grandeza Y su fuego artificial Y una tarde, enloquecida La arrebató el torbellino De ilusiones; el destino La trajo a la CapitalY allá quedaron los paisanos tristes Y mudo el pago y el hogar sombrío Quien de esas almas llenará el vacío Que la florcita se llevo al marchar? Que mal pagastes el cariño nuestro Y el de tus padres que te amaban tanto! Los pobres viejos ya no tienen llanto Parecen sombras, en el triste hogarTodas las noches un gaucho Que más parece una sombra Llega y cantando te nombra Después llorando se va Si no sabes de quien es Esta doliente visión Buscala en tu corazón Que en tu corazón está|La flor del pago te llamaban todos Porque eras linda, paisanita hermosa Porque a diez leguas no nació otra moza Que despertara tan extraño amor Cuando a los bailes tu silueta entraba El corazón del paisanaje ardía Y era seguro que una voz decía Guarda muchachos! Ya llegó la flor<>Pero un día a la florcita Se le metió en la cabeza La ciudad con su grandeza Y su fuego artificial Y una tarde, enloquecida La arrebató el torbellino De ilusiones; el destino La trajo a la Capital<>Y allá quedaron los paisanos tristes Y mudo el pago y el hogar sombrío Quien de esas almas llenará el vacío Que la florcita se llevo al marchar? Que mal pagastes el cariño nuestro Y el de tus padres que te amaban tanto! Los pobres viejos ya no tienen llanto Parecen sombras, en el triste hogar<>Todas las noches un gaucho Que más parece una sombra Llega y cantando te nombra Después llorando se va Si no sabes de quien es Esta doliente visión Buscala en tu corazón Que en tu corazón está<>|es|960|[('stereotype', 12.623630464076996), ('active', 6.138014793395996), ('passive', 2.9735267162323), ('dominance', 1.7400512471795082)]|('Todas las noches un gaucho Que más parece una sombra Llega y cantando te nombra Después llorando se va Si no sabes de quien es Esta doliente visión Buscala en tu corazón Que en tu corazón está', ('stereotype', 4.901101067662239), 1)
790|Hopa, Hopa, Hopa|Carlos Gardel|Casi anocheciendo, cerquita e mi rancho Cuando con mis penas conversaba a solas Sentí ayer ruidaje como de pezuñas Y el grito campero de Hopa! Hopa! Hopa!Salí, y en lo oscuro vide uno de poncho Yebando a los tientos lazo y boleadoras Que al tranco espacioso de un matungo zaino Arriaba animales que parecían sombras Párese aparcero, párese y disculpe Le dije: Que bichos yeba en esa tropa? Voy pa la tablada de los gauchos zonzos A venderles miles de esperanzas gordasSi el mercao promete, y engolosinao Güelve po'estos pagos en procura de otras No olvide que tengo mis potreros yenos Y que hasta e regalo se las cedo todasSonriose el tropero, que era el Desengaño Taloneó el matungo derecho a las sombras Y aun trai a mis oídos el viento e la noche Su grito campero de Hopa! Hopa! Hopa!|Casi anocheciendo, cerquita e mi rancho Cuando con mis penas conversaba a solas Sentí ayer ruidaje como de pezuñas Y el grito campero de Hopa! Hopa! Hopa!<>Salí, y en lo oscuro vide uno de poncho Yebando a los tientos lazo y boleadoras Que al tranco espacioso de un matungo zaino Arriaba animales que parecían sombras<> Párese aparcero, párese y disculpe Le dije: Que bichos yeba en esa tropa? Voy pa la tablada de los gauchos zonzos A venderles miles de esperanzas gordas<>Si el mercao promete, y engolosinao Güelve po'estos pagos en procura de otras No olvide que tengo mis potreros yenos Y que hasta e regalo se las cedo todas<>Sonriose el tropero, que era el Desengaño Taloneó el matungo derecho a las sombras Y aun trai a mis oídos el viento e la noche Su grito campero de Hopa! Hopa! Hopa!<>|es|787|[('active', 2.426662854850292), ('stereotype', 2.4035312235355377), ('sexual_harassment', 1.4435989782214165), ('passive', 1.3997589237987995)]|('Sonriose el tropero, que era el Desengaño Taloneó el matungo derecho a las sombras Y aun trai a mis oídos el viento e la noche Su grito campero de Hopa! Hopa! Hopa!', ('stereotype', 2.3477379232645035), 0)
791|Lobo de Mar (Mar Bravío)|Carlos Gardel|En una choza, cerca a los mares Donde las olas bravas rugían Con sus chicuelos feliz vivía La compañera del pescador Y en los albores de la mañana Cuando aquel hombre rudo volvía Ella gozosa lo recibía con grandes Muestras de intenso amorMas un día el cruel destino Quiso que la barcarola Azotada por las olas Comenzara a naufragar Y así fue como esa noche Que arreciaba la tormenta En las aguas turbulentas Se perdió el lobo de marPasaron días que fueron siglos Y ella a lo lejos siempre miraba Por si en las aguas se divisaba La frágil barca que no volvió Y hoy que las olas con sus bramidos Llenan la choza de desconsuelo La pobre mártir eleva al cielo La honda plegaria de su dolor|En una choza, cerca a los mares Donde las olas bravas rugían Con sus chicuelos feliz vivía La compañera del pescador Y en los albores de la mañana Cuando aquel hombre rudo volvía Ella gozosa lo recibía con grandes Muestras de intenso amor<>Mas un día el cruel destino Quiso que la barcarola Azotada por las olas Comenzara a naufragar Y así fue como esa noche Que arreciaba la tormenta En las aguas turbulentas Se perdió el lobo de mar<>Pasaron días que fueron siglos Y ella a lo lejos siempre miraba Por si en las aguas se divisaba La frágil barca que no volvió Y hoy que las olas con sus bramidos Llenan la choza de desconsuelo La pobre mártir eleva al cielo La honda plegaria de su dolor<>|es|685|[('stereotype', 27.768248319625854), ('active', 11.203939467668533), ('passive', 7.184118777513504), ('derailing', 2.362116426229477)]|('Pasaron días que fueron siglos Y ella a lo lejos siempre miraba Por si en las aguas se divisaba La frágil barca que no volvió Y hoy que las olas con sus bramidos Llenan la choza de desconsuelo La pobre mártir eleva al cielo La honda plegaria de su dolor', ('stereotype', 22.549954056739807), 0)
792|Me Dejaste|Carlos Gardel|Si aunque el poncho del olvido Sobre mi lomo has dejao Los recuerdos del pasado Deben de haberte seguido Y como abrojo prendido Acolado y mascadoAbrir en tu corazón Siempre dándote un pinchazo Mientras a mi no me de paso Quizás tu imaginaciónEl tiento que nos tenía Acuellarado a los dos Lograste, es, cortado vos Tanto tironiarlo un día Que ¡la pucha, la alegría! El Sol llegó a pararQue te fuistes a gozar Y yo que querés que hiciera Tan viejo que campo afuera Con la desgracia a la parMe dejaste tiritando De un solito arrempujón ¡Como el gallo de moroa Sin plumas y cacariando!Pero antes braceando Con lo mal que me has echao Es un árbol deshojao Con el tiempo muy gacé Que vuelva a reverdecer Y esté de frutos cargaosNada tiene duración En este mundo mezquino Y en desparejo camino Cualquiera da un tropezónQue me has dado una lección Que la debo aprovechar Que de señal o final Como también lo aprendido Con el poncho del olvido También te quiero tapar|Si aunque el poncho del olvido Sobre mi lomo has dejao Los recuerdos del pasado Deben de haberte seguido Y como abrojo prendido Acolado y mascado<>Abrir en tu corazón Siempre dándote un pinchazo Mientras a mi no me de paso Quizás tu imaginación<>El tiento que nos tenía Acuellarado a los dos Lograste, es, cortado vos Tanto tironiarlo un día Que ¡la pucha, la alegría! El Sol llegó a parar<>Que te fuistes a gozar Y yo que querés que hiciera Tan viejo que campo afuera Con la desgracia a la par<>Me dejaste tiritando De un solito arrempujón ¡Como el gallo de moroa Sin plumas y cacariando!<>Pero antes braceando Con lo mal que me has echao Es un árbol deshojao Con el tiempo muy gacé Que vuelva a reverdecer Y esté de frutos cargaos<>Nada tiene duración En este mundo mezquino Y en desparejo camino Cualquiera da un tropezón<>Que me has dado una lección Que la debo aprovechar Que de señal o final Como también lo aprendido Con el poncho del olvido También te quiero tapar<>|es|958|[('active', 3.911912813782692), ('stereotype', 2.7032367885112762), ('sexual_harassment', 2.2612443193793297), ('dominance', 1.5193657018244267)]|('Que me has dado una lección Que la debo aprovechar Que de señal o final Como también lo aprendido Con el poncho del olvido También te quiero tapar', ('sexual_harassment', 11.931736022233963), 0)
793|Un Vestido y Un Amor|Cacho Castaña|Te vi (te vi) Juntabas margaritas del mantel Ya sé que te traté bastante mal No sé si eras un ángel o un rubí O simplemente te viTe vi (te vi) Saliste entre la gente a saludar Los astros se rieron otra vez La llave de mandala se quebró O simplemente te viTodo lo que diga está de más Las luces siempre encienden en el alma Y cuando me pierdo en la ciudad Vos ya sabés comprender Es solo un rato, no más Tendrías que llorar o salir a matarTe vi, te vi, te vi Yo no buscaba nadie y te viTe vi (te vi) Fumabas unos chinos en Madrid Hay cosas que te ayudan a vivir No hacías otra cosa que escribir Y yo simplemente te viMe fui (me fui) Me voy, de vez en cuando, a algún lugar Ya sé, no te hace gracia este país Tenías un vestido y un amor Y yo simplemente te viTodo lo que diga esta de más Las luces siempre encienden en el alma Y cuando me pierdo en la ciudad Vos ya sabés comprender Que es solo un rato, no más Tendría que llorar o salir a matarTe vi, te vi, te vi Yo no buscaba nadie y te viTe vi, te vi, te vi Yo no buscaba nadie y te vi Y te vi|Te vi (te vi) Juntabas margaritas del mantel Ya sé que te traté bastante mal No sé si eras un ángel o un rubí O simplemente te vi<>Te vi (te vi) Saliste entre la gente a saludar Los astros se rieron otra vez La llave de mandala se quebró O simplemente te vi<>Todo lo que diga está de más Las luces siempre encienden en el alma Y cuando me pierdo en la ciudad Vos ya sabés comprender Es solo un rato, no más Tendrías que llorar o salir a matar<>Te vi, te vi, te vi Yo no buscaba nadie y te vi<>Te vi (te vi) Fumabas unos chinos en Madrid Hay cosas que te ayudan a vivir No hacías otra cosa que escribir Y yo simplemente te vi<>Me fui (me fui) Me voy, de vez en cuando, a algún lugar Ya sé, no te hace gracia este país Tenías un vestido y un amor Y yo simplemente te vi<>Todo lo que diga esta de más Las luces siempre encienden en el alma Y cuando me pierdo en la ciudad Vos ya sabés comprender Que es solo un rato, no más Tendría que llorar o salir a matar<>Te vi, te vi, te vi Yo no buscaba nadie y te vi<>Te vi, te vi, te vi Yo no buscaba nadie y te vi Y te vi<>|es|1045|[('active', 5.39972186088562), ('sexual_harassment', 3.3164355903863907), ('stereotype', 3.2683294266462326), ('dominance', 2.5149935856461525)]|('Te vi, te vi, te vi Yo no buscaba nadie y te vi Y te vi', ('sexual_harassment', 24.733972549438477), 0)
794|Pampero|Roberto Goyeneche|Soplo de nuestro espíritu indomable Viento bagual, aliento de salud Alma de nuestra tierra inigualable Respiración de América del SudGrito de la llanura que reclama Su fiera y orgullosa soledad Sos viento de una estirpe que proclama La altivez de su ruda libertad¡Pampero! Viento macho y altanero Que le enseñaste al gaucho Golpeándole en la cara A levantarse el ala del sombrero¡Pampero! Viento indómito y mañero De ti aprendió la raza A corcovear furiosa Cuando quiso montarla un extranjero|Soplo de nuestro espíritu indomable Viento bagual, aliento de salud Alma de nuestra tierra inigualable Respiración de América del Sud<>Grito de la llanura que reclama Su fiera y orgullosa soledad Sos viento de una estirpe que proclama La altivez de su ruda libertad<>¡Pampero! Viento macho y altanero Que le enseñaste al gaucho Golpeándole en la cara A levantarse el ala del sombrero<>¡Pampero! Viento indómito y mañero De ti aprendió la raza A corcovear furiosa Cuando quiso montarla un extranjero<>|es|492|[('stereotype', 8.636628836393356), ('passive', 4.1509173810482025), ('active', 3.618091717362404), ('discredit', 2.508353628218174)]|('¡Pampero! Viento indómito y mañero De ti aprendió la raza A corcovear furiosa Cuando quiso montarla un extranjero', ('stereotype', 19.335956871509552), 1)
795|La novia ausente|Enrique Cadícamo|"A veces repaso mis horas aquellas cuando era estudiante y tú eras la amada que con tus sonrisas repartías estrellas a todos los mozos de aquella barriada. ¡Ah! las noches tibias... ¡Ah! la fantasía de nuestra veintena de abriles felices, cuando solamente tu risa se oía y yo no tenía mis cabellos grises.Íbamos del brazo y tú suspirabas porque muy cerquita te decía: ""Mi bien... ¿ves como la luna se enreda en los pinos y su luz de plata te besa en la sien?"" Al raro conjuro de noche y reseda temblaban las hojas del parque, también, y tú me pedías que te recitara  esta ""Sonatina"" que soñó Rubén: (Recitado:) ""¡La princesa está triste! ¿Qué tendrá la princesa? Los suspiros se escapan de su boca de fresa. Que ha perdido la risa, que ha perdido el color... La princesa está pálida en su silla de oro, está mudo el teclado de su clave sonoro y en un vaso, olvidada, se desmaya una flor.""¿Qué duendes lograron lo que ya no existe? ¿Qué mano huesuda fue hilando mis males? ¿Y qué pena altiva hoy me ha hecho tan triste, triste como el eco de las catedrales? ¡Ah!... ya sé, ya sé... Fue la novia ausente, aquella que cuando estudiante, me amaba. Que al morir, un beso le dejé en la frente porque estaba fría, porque me dejaba."|"A veces repaso mis horas aquellas cuando era estudiante y tú eras la amada que con tus sonrisas repartías estrellas a todos los mozos de aquella barriada. ¡Ah! las noches tibias... ¡Ah! la fantasía de nuestra veintena de abriles felices, cuando solamente tu risa se oía y yo no tenía mis cabellos grises.<>Íbamos del brazo y tú suspirabas porque muy cerquita te decía: ""Mi bien... ¿ves como la luna se enreda en los pinos y su luz de plata te besa en la sien?"" Al raro conjuro de noche y reseda temblaban las hojas del parque, también, y tú me pedías que te recitara  esta ""Sonatina"" que soñó Rubén: (Recitado:) ""¡La princesa está triste! ¿Qué tendrá la princesa? Los suspiros se escapan de su boca de fresa. Que ha perdido la risa, que ha perdido el color... La princesa está pálida en su silla de oro, está mudo el teclado de su clave sonoro y en un vaso, olvidada, se desmaya una flor.""<>¿Qué duendes lograron lo que ya no existe? ¿Qué mano huesuda fue hilando mis males? ¿Y qué pena altiva hoy me ha hecho tan triste, triste como el eco de las catedrales? ¡Ah!... ya sé, ya sé... Fue la novia ausente, aquella que cuando estudiante, me amaba. Que al morir, un beso le dejé en la frente porque estaba fría, porque me dejaba.<>"|es|1223|[('stereotype', 46.09666168689728), ('active', 31.23859167098999), ('dominance', 5.495210736989975), ('passive', 4.486288875341415)]|('¿Qué duendes lograron lo que ya no existe? ¿Qué mano huesuda fue hilando mis males? ¿Y qué pena altiva hoy me ha hecho tan triste, triste como el eco de las catedrales? ¡Ah!... ya sé, ya sé... Fue la novia ausente, aquella que cuando estudiante, me amaba. Que al morir, un beso le dejé en la frente porque estaba fría, porque me dejaba.', ('stereotype', 36.711445450782776), 1)
796|Vos también tenés tu historia|Francisco Canaro|"Todos tiene a mi ver, desde el hombre a la mujer, en esta vida su historia. Y aunque traten de esconder lo que fueron hasta ayer yo me lo sé de memoria. Y conozco a un gran bacán que sintiéndose un Don Juan se remontó hasta la gloria. Y es así que hoy se ve cualquier gato hecho un marqués y no es más que ""chiqué"", yo que veo desde lejos como a los matungos viejos les conozco el pedigrée.Vos también tenés tu historia (¡Y qué historia vos tenés!) no pretendas darte corte (¡Tanto corte no te des!) yo te conozco el resorte (¡Si te lo conoceré!) con que llegaste a bacán. (¡Qué querés pelafustán!) Vos también tenés tu historia escrita en papel de oficio y una foja de servicios a toda prueba... ¡Ejemplar! Vos también tenés tu historia pero más vale... no hablar.Creés estar con tu ""confor"" a más altura y mejor que el edificio Barolo. Y hay en tu libro mayor una leyenda de amor que te recomienda solo. Fuiste bueno vos también engrupiste a más de cien con tu historia y protocolo. Yo que sé, buen señor, que tu vida fue un dolor, sin quere, sin amor, y en vez de andar con chicanas no hagas tantas filigranas y hacete un hombre de honor."|"Todos tiene a mi ver, desde el hombre a la mujer, en esta vida su historia. Y aunque traten de esconder lo que fueron hasta ayer yo me lo sé de memoria. Y conozco a un gran bacán que sintiéndose un Don Juan se remontó hasta la gloria. Y es así que hoy se ve cualquier gato hecho un marqués y no es más que ""chiqué"", yo que veo desde lejos como a los matungos viejos les conozco el pedigrée.<>Vos también tenés tu historia (¡Y qué historia vos tenés!) no pretendas darte corte (¡Tanto corte no te des!) yo te conozco el resorte (¡Si te lo conoceré!) con que llegaste a bacán. (¡Qué querés pelafustán!) Vos también tenés tu historia escrita en papel de oficio y una foja de servicios a toda prueba... ¡Ejemplar! Vos también tenés tu historia pero más vale... no hablar.<>Creés estar con tu ""confor"" a más altura y mejor que el edificio Barolo. Y hay en tu libro mayor una leyenda de amor que te recomienda solo. Fuiste bueno vos también engrupiste a más de cien con tu historia y protocolo. Yo que sé, buen señor, que tu vida fue un dolor, sin quere, sin amor, y en vez de andar con chicanas no hagas tantas filigranas y hacete un hombre de honor.<>"|es|1141|[('passive', 23.382237553596497), ('stereotype', 12.351732701063156), ('discredit', 9.279978275299072), ('derailing', 3.8848496973514557)]|"('Creés estar con tu ""confor"" a más altura y mejor que el edificio Barolo. Y hay en tu libro mayor una leyenda de amor que te recomienda solo. Fuiste bueno vos también engrupiste a más de cien con tu historia y protocolo. Yo que sé, buen señor, que tu vida fue un dolor, sin quere, sin amor, y en vez de andar con chicanas no hagas tantas filigranas y hacete un hombre de honor.', ('passive', 40.867361426353455), 0)"
798|Desde La Cana|Edmundo Rivero|"Che, grela, batile al zurdo Que ayer ¡parece mentira! En corte me mandó un tira Con el fierro y el balurdo Y cuando me hallaba curdo Batí el justo y la arruiné Sobre el pueno me aboqué Pa' sacar limpio al goruta Que lo había catao la yuta Laborando en ""societé""Batile al grone peroca Que queme el bobo en el pío Junto con el zarzo mío La empiedrada y la marroca Que reduzca aunque sea poca La ""menaje"" del bulín Mis tasbo de marroquín Las pilchas y la catrera Y vos... Piantá de ladera Con la mina de pachínSi me sale bien el tiro Y sobresee el magistrao Creo seré jubilao De circular en el yiro, Es por eso que me estiro En la cuestión del sumario Pa' que vos al secretario Lo trabajés con cautela y ¡Quien te dice, che grela Que me limpian por otario!En fin, estoy en gayola Sin fasos mal empilchao Del celador mal mirao Por carencia de chirola Traime (si es que me das bola) Siquiera un goman, m' hijita No faltés a la visita Y acordate de tu coso Que aunque chorro y ranfañoso ¡Sabe llamarte grelita!"|"Che, grela, batile al zurdo Que ayer ¡parece mentira! En corte me mandó un tira Con el fierro y el balurdo Y cuando me hallaba curdo Batí el justo y la arruiné Sobre el pueno me aboqué Pa' sacar limpio al goruta Que lo había catao la yuta Laborando en ""societé""<>Batile al grone peroca Que queme el bobo en el pío Junto con el zarzo mío La empiedrada y la marroca Que reduzca aunque sea poca La ""menaje"" del bulín Mis tasbo de marroquín Las pilchas y la catrera Y vos... Piantá de ladera Con la mina de pachín<>Si me sale bien el tiro Y sobresee el magistrao Creo seré jubilao De circular en el yiro, Es por eso que me estiro En la cuestión del sumario Pa' que vos al secretario Lo trabajés con cautela y ¡Quien te dice, che grela Que me limpian por otario!<>En fin, estoy en gayola Sin fasos mal empilchao Del celador mal mirao Por carencia de chirola Traime (si es que me das bola) Siquiera un goman, m' hijita No faltés a la visita Y acordate de tu coso Que aunque chorro y ranfañoso ¡Sabe llamarte grelita!<>"|es|1004|[('active', 35.917264223098755), ('stereotype', 18.898579478263855), ('sexual_harassment', 5.9039633721113205), ('discredit', 4.926302656531334)]|"(""En fin, estoy en gayola Sin fasos mal empilchao Del celador mal mirao Por carencia de chirola Traime (si es que me das bola) Siquiera un goman, m' hijita No faltés a la visita Y acordate de tu coso Que aunque chorro y ranfañoso ¡Sabe llamarte grelita!"", ('stereotype', 18.723969161510468), 1)"
799|Arrabal amargo|Alfredo Le Pera|Arrabal amargoArrabal amargo metido en mi vida, como la condena de una maldición. Tus sombras torturan mis horas sin sueño, tu noche se encierra en mi corazón. Con ella a mi lado no vi tus tristezas, tu barro y miserias, ella era mi luz. Y ahora, vencido, arrastro mi alma, clavao a tus calles igual que una cruz.Rinconcito arrabalero, con el toldo de estrellas de tu patio que quiero. Todo, todo se ilumina, cuando ella vuelve a verte y mis viejas madreselvas están en flor para quererte.Como una nube que pasa mis ensueños se van, se van, no vuelven más.A nadie digas que ya no me quieres. Si a mí me preguntan diré que vendrás. Y así cuando vuelvas, mi almita, te juro, los ojos extraños no se asombrarán. Verás cómo todo te esperaba ansioso: mi blanca casita y el lindo rosal... Y cómo de nuevo alivia sus penas vestido de fiesta mi viejo arrabal.|Arrabal amargo<>Arrabal amargo metido en mi vida, como la condena de una maldición. Tus sombras torturan mis horas sin sueño, tu noche se encierra en mi corazón. Con ella a mi lado no vi tus tristezas, tu barro y miserias, ella era mi luz. Y ahora, vencido, arrastro mi alma, clavao a tus calles igual que una cruz.<>Rinconcito arrabalero, con el toldo de estrellas de tu patio que quiero. Todo, todo se ilumina, cuando ella vuelve a verte y mis viejas madreselvas están en flor para quererte.<>Como una nube que pasa mis ensueños se van, se van, no vuelven más.<>A nadie digas que ya no me quieres. Si a mí me preguntan diré que vendrás. Y así cuando vuelvas, mi almita, te juro, los ojos extraños no se asombrarán. Verás cómo todo te esperaba ansioso: mi blanca casita y el lindo rosal... Y cómo de nuevo alivia sus penas vestido de fiesta mi viejo arrabal.<>|es|851|[('active', 13.97363394498825), ('sexual_harassment', 7.665539532899857), ('stereotype', 5.568687617778778), ('dominance', 2.922854758799076)]|('A nadie digas que ya no me quieres. Si a mí me preguntan diré que vendrás. Y así cuando vuelvas, mi almita, te juro, los ojos extraños no se asombrarán. Verás cómo todo te esperaba ansioso: mi blanca casita y el lindo rosal... Y cómo de nuevo alivia sus penas vestido de fiesta mi viejo arrabal.', ('stereotype', 13.5618194937706), 0)
800|Presagio|Horacio Ferrer|Donde estés y quien seas, mi querida, tan sólo con haberte imaginado, mi dolor de doler hoy se ha olvidado, metiéndose a presagio, ¡bienvenida!Vanguardia de mi cuerpo alborotado se han ido ya mis labios a tu vida y yo presiento a tu alma desvestida detrás de mi antifaz desconsolado.Los que nunca jamás fueron amados, agruparán su beso moribundo en nuestro primer beso, oh, fantasía,qué intento de dos sueños por ser mundo, mujer, mi amor, relámpago endulzado, quien seas, donde estés, amada mía.|Donde estés y quien seas, mi querida, tan sólo con haberte imaginado, mi dolor de doler hoy se ha olvidado, metiéndose a presagio, ¡bienvenida!<>Vanguardia de mi cuerpo alborotado se han ido ya mis labios a tu vida y yo presiento a tu alma desvestida detrás de mi antifaz desconsolado.<>Los que nunca jamás fueron amados, agruparán su beso moribundo en nuestro primer beso, oh, fantasía,<>qué intento de dos sueños por ser mundo, mujer, mi amor, relámpago endulzado, quien seas, donde estés, amada mía.<>|es|496|[('active', 83.4897518157959), ('sexual_harassment', 46.38344943523407), ('stereotype', 21.851404011249542), ('dominance', 11.017629504203796)]|('qué intento de dos sueños por ser mundo, mujer, mi amor, relámpago endulzado, quien seas, donde estés, amada mía.', ('stereotype', 27.961328625679016), 1)
801|Carta Para María (a Mi Hija)|Eladia Blázquez|Hoy te escribo esta carta mi pequeña María, yo que tanto te quiero, y que todos los días me acuerdo de tí, yo me acuerdo de tí.Hoy te quiero contar mi pequeña María, que he visto un caracol escaleras arriba, preguntando por tí, preguntando por tí.Hoy he visto un pájaro amarillo que cantaba una canción, y a una mariposa de colores paseando por el sol. Y he visto a una princesa en su castillo. Y a un príncipe feliz cazando grillos, y he visto a una muñeca que dormía, y era igual que tú. Y he visto a una princesa en su castillo. Y a un príncipe feliz cazando grillos, y he visto a una muñeca que dormía, y era igual que tú.Hoy te quiero contar mi pequeña María, que subiendo la calle me encontre a Blancanieves, preguntando por tí, preguntando por tí.hoy te quiero contar mi pequeña María, que una noche la luna se acerco a mi ventana, preguntando por tí, preguntando por tí.Hoy he visto un pájaro amarillo...|Hoy te escribo esta carta mi pequeña María, yo que tanto te quiero, y que todos los días me acuerdo de tí, yo me acuerdo de tí.<>Hoy te quiero contar mi pequeña María, que he visto un caracol escaleras arriba, preguntando por tí, preguntando por tí.<>Hoy he visto un pájaro amarillo que cantaba una canción, y a una mariposa de colores paseando por el sol. Y he visto a una princesa en su castillo. Y a un príncipe feliz cazando grillos, y he visto a una muñeca que dormía, y era igual que tú. Y he visto a una princesa en su castillo. Y a un príncipe feliz cazando grillos, y he visto a una muñeca que dormía, y era igual que tú.<>Hoy te quiero contar mi pequeña María, que subiendo la calle me encontre a Blancanieves, preguntando por tí, preguntando por tí.<>hoy te quiero contar mi pequeña María, que una noche la luna se acerco a mi ventana, preguntando por tí, preguntando por tí.<>Hoy he visto un pájaro amarillo...<>|es|912|[('stereotype', 6.155813485383987), ('active', 3.332194685935974), ('passive', 2.5424260646104813), ('sexual_harassment', 1.5417587012052536)]|('Hoy he visto un pájaro amarillo...', ('stereotype', 2.1800512447953224), 0)
